age,careAddr,careNm,colorCd,kindCd,neuterYn,noticeEdt,officetel,popfile,processState,specialMark,weight,animalKind,address,sexCd
2015(년생),인천광역시 강화군 강화읍 강화대로 217 (강화읍/ 린나이보일러) ,베스트동물병원,흰색,[개] 말티즈,N,20180820,032-934-9340,http://www.animal.go.kr/files/shelter/2018/07/201808091608811.jpg,보호중,털을 깎음,2.36(Kg),개,인천광역시,여자아이
2015(년생),인천광역시 부평구 부평동 431-15,백마동물병원,갈색/흰색,[개] 시츄,N,20180820,032-509-6553,http://www.animal.go.kr/files/shelter/2018/07/201808080908920.jpg,보호중,중성화 안됨,7(Kg),개,인천광역시,남자아이
2018(년생),대구광역시 달성군 현풍면 원교길 6 (현풍면) 구지면 관할,달성축산동물병원,검정/흰색,[개] 믹스견,N,20180820,053-668-3864,http://www.animal.go.kr/files/shelter/2018/07/201808081108358.jpg,보호중,탈수,2.29(Kg),개,대구광역시,여자아이
2018(년생),경기도 양주시 남면 상수리 410-1,한국동물구조관리협회,흰/검,[기타축종] 닭,U,20180820,02-351-6843,http://www.animal.go.kr/files/shelter/2018/07/201808081408602.jpg,보호중,중병아리 세마리. 활발함. 꼬리 단미 안됨. 털상태 양호.,1.5(Kg),기타축종,경기도,여자아이
2018(년생),경기도 양주시 남면 상수리 410-1,한국동물구조관리협회,녹/주황,[기타축종] 앵무새,U,20180820,02-351-6843,http://www.animal.go.kr/files/shelter/2018/07/201808081408101.jpg,보호중,모란앵무. 손타는편. 꼬리단미안됨. 털상태양호.,0.2(Kg),기타축종,경기도,상관없음
2014(년생),경기도 양주시 남면 상수리 410-1,동물구조관리협회,흰,[개] 믹스견,Y,20180820,02-450-7324,http://www.animal.go.kr/files/shelter/2018/07/201808081608298.jpg,보호중,빨간노끈목걸이.코분홍+검정.사람좋아함.얌전함.단미안됨.양슬개골.피부질환.,3.4(Kg),개,경기도,남자아이
2017(년생),경기도 양주시 남면 상수리 410-1,한국동물구조관리협회,흰,[개] 믹스견,U,20180820,02-2286-6146,http://www.animal.go.kr/files/shelter/2018/07/201808081708319.jpg,보호중,노란목줄착용.전체적으로털미용한듯.양귀쫑긋.코갈색.꼬리끝털길음.겁있음.단미안됨.털상태양호.,7.5(Kg),개,경기도,여자아이
2013(년생),경상남도 산청군 산청읍 모고리 1350,산청동물보호센터,갈색,[개] 믹스견,N,20180820,055-970-7842,http://www.animal.go.kr/files/shelter/2018/07/201808080908604.jpg,보호중,빨간 목줄/ 다리부상,15.2(Kg),개,경상도,남자아이
2018(년생),부산광역시 강서구 가락대로1283번길 25-2 (봉림동) (사)유기동물및보호관리협회,유기동물및관리협회,흰색,[개] 믹스견,N,20180820,055-330-4328,http://www.animal.go.kr/files/shelter/2018/07/201808080908125.jpg,보호중,1개월,1(Kg),개,부산광역시,남자아이
2018(년생),부산광역시 강서구 가락대로1283번길 25-2 (봉림동) (사)유기동물및보호관리협회,유기동물및관리협회,흰색,[개] 믹스견,U,20180820,055-330-4328,http://www.animal.go.kr/files/shelter/2018/07/201808080908362.jpg,보호중,4개월/ 흰색,4(Kg),개,부산광역시,남자아이
2018(년생),경상북도 울진군 울진읍 울진중앙로 41 (울진읍/ M모텔) 킴스동물병원,킴스동물병원,갈색,[개] 믹스견,N,20180820,054-789-6792,http://www.animal.go.kr/files/shelter/2018/07/201808071608126.jpg,보호중,갈색,1(Kg),개,경상도,여자아이
2018(년생),경상북도 김천시 조마로 2128 (양천동) ,김천시 동물보호센터,흰색,[고양이] 페르시안-페프시안 친칠라,N,20180820,054-421-2518,http://www.animal.go.kr/files/shelter/2018/07/201808080908540.jpg,보호중,사회성 좋음,1(Kg),고양이,경상도,여자아이
2018(년생),경상북도 경주시 용담로 12 (황성동) ,공원옆동물병원,블랙,[고양이] 한국 고양이,U,20180820,054-779-6303,http://www.animal.go.kr/files/shelter/2018/07/201808071408165.jpg,보호중,생후 3개월.,1(Kg),고양이,경상도,여자아이
2018(년생),경상북도 경주시 금성로 385 (성건동) ,가나동물병원,흰색,[개] 믹스견,U,20180820,054-779-6303,http://www.animal.go.kr/files/shelter/2018/07/201808071408992.jpg,보호중,피부옴 심각함. 약간의 제대부위 탈장. 단모. 4개월,2.8(Kg),개,경상도,여자아이
2014(년생),경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,영일동물플러스,황/백,[개] 믹스견,N,20180820,054-270-2724,http://www.animal.go.kr/files/shelter/2018/07/201808071708657.jpg,보호중,순함/목띠착용,4(Kg),개,경상도,남자아이
2018(년생),경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,영일동물플러스,갈/백,[개] 믹스견,N,20180820,054-270-2724,http://www.animal.go.kr/files/shelter/2018/07/201808071708471.jpg,보호중,순함(새끼5),1(Kg),개,경상도,남자아이
2018(년생),경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,영일동물플러스,갈/백,[개] 믹스견,N,20180820,054-270-2724,http://www.animal.go.kr/files/shelter/2018/07/201808071708414.jpg,보호중,순함/(새끼4),1(Kg),개,경상도,여자아이
2018(년생),경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,영일동물플러스,갈/백,[개] 믹스견,N,20180820,054-270-2724,http://www.animal.go.kr/files/shelter/2018/07/201808071708426.jpg,보호중,순함(새끼3),1(Kg),개,경상도,여자아이
2018(년생),경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,영일동물플러스,갈/백,[개] 믹스견,N,20180820,054-270-2724,http://www.animal.go.kr/files/shelter/2018/07/201808071708351.jpg,보호중,순함(새끼3),1(Kg),개,경상도,여자아이
2018(년생),경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,영일동물플러스,갈/백,[개] 믹스견,N,20180820,054-270-2724,http://www.animal.go.kr/files/shelter/2018/07/201808071708782.jpg,보호중,순함(새끼2),1(Kg),개,경상도,여자아이
2018(년생),경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,영일동물플러스,흑/백,[개] 믹스견,N,20180820,054-270-2724,http://www.animal.go.kr/files/shelter/2018/07/20180807170896.jpg,보호중,순함(새끼1),1(Kg),개,경상도,여자아이
2016(년생),경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,영일동물플러스,황/백,[개] 믹스견,N,20180820,054-270-2724,http://www.animal.go.kr/files/shelter/2018/07/201808071708771[1].jpg,보호중,약간경계(어미),5(Kg),개,경상도,여자아이
2015(년생),경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,영일동물플러스,황/백,[개] 믹스견,U,20180820,054-270-2724,http://www.animal.go.kr/files/shelter/2018/07/20180807170879.jpg,보호중,순함/목띠착용/진드기,4(Kg),개,경상도,여자아이
2016(년생),전라남도 무안군 삼향읍 석매길 36 (삼향읍) ,신안군동물보호소,흰황색,[개] 믹스견,U,20180820,061-240-8388,http://www.animal.go.kr/files/shelter/2018/07/201808110808851.jpg,보호중,수유모견/건강/순함/겁많음,5(Kg),개,전라도,여자아이
2017(년생),전라남도 장성군 장성읍 청운길 19-1 (장성읍) ,우남동물병원,흰색,[개] 잡종견,N,20180820,061-390-8518,http://www.animal.go.kr/files/shelter/2018/07/201808080908278.jpg,보호중,건건강상태 양호,5(Kg),개,전라도,여자아이
2017(년생),전라남도 무안군 무안읍 무안로 339 (무안읍/ 무안군농업기술센터) 보호소는 개인사유지이므로 보호소와 방문예약 후 찾아가시기 바랍니다.(이 주소는 축산과입니다.),유기동물보호소,검정색,[개] 미니어쳐 핀셔,U,20180820,061-450-4035,http://www.animal.go.kr/files/shelter/2018/07/20180807190897.jpg,보호중,사람을 잘 따름,3(Kg),개,전라도,상관없음
2016(년생),전라북도 고창군 고창읍 보릿골로 138 (고창읍/ 한사랑동물병원) ,한사랑동물병원,검정 크림,[개] 콜리,N,20180820,063-560-2619,http://www.animal.go.kr/files/shelter/2018/07/20180808100842.jpeg,보호중,목줄이 달린채 배회,10(Kg),개,전라도,여자아이
2018(년생),전라북도 고창군 고창읍 보릿골로 138 (고창읍/ 한사랑동물병원) ,한사랑동물병원,갈색,[개] 믹스견,N,20180820,063-560-2619,http://www.animal.go.kr/files/shelter/2018/07/201808081008151.jpeg,보호중,순함,1(Kg),개,전라도,여자아이
2015(년생),전라북도 익산시 서동로42길 77 (용제동) 16통 1반,익산유기동물보호소,검정,[개] 도베르만,N,20180820,063-859-5769,http://www.animal.go.kr/files/shelter/2018/07/201808081308857.jpg,보호중,귀 한쪽이 반절만 올라가있음,40(Kg),개,전라도,남자아이
2016(년생),충청남도 홍성군 홍동면 충절로 625 (홍동면) ,금일동물보호센터,검정,[개] 닥스훈트,U,20180816,041-630-1727,http://www.animal.go.kr/files/shelter/2018/07/201808080908177.jpg,보호중,닥스훈트,4(Kg),개,충청도,남자아이
2013(년생),충청남도 아산시 둔포면 둔포로 33 (둔포면) 충청남도 아산시 염치읍 석정리 99-21,중부벳동물병원,연갈색,[개] 믹스견,N,20180817,041-537-3831,http://www.animal.go.kr/files/shelter/2018/07/201808081308333[1].jpg,보호중,752호(관리) 692호(공고) 온천동 먹자골목에 배회중인 소형견 있다고..,4(Kg),개,충청도,남자아이
2018(년생),충청남도 아산시 둔포면 둔포로 33 (둔포면) 충청남도 아산시 염치읍 석정리 99-21,중부벳동물병원,검정,[개] 믹스견,N,20180817,041-537-3831,http://www.animal.go.kr/files/shelter/2018/07/201808081308713.jpg,보호중,751호(관리) 691호(공고) 3개월령,3(Kg),개,충청도,남자아이
2018(년생),충청남도 아산시 둔포면 둔포로 33 (둔포면) 충청남도 아산시 염치읍 석정리 99-21,중부벳동물병원,갈색,[개] 믹스견,N,20180817,041-537-3831,http://www.animal.go.kr/files/shelter/2018/07/201808081308664.jpg,보호중,750호(관리) 690호(공고) 3개월추정,3(Kg),개,충청도,여자아이
2016(년생),충청남도 아산시 둔포면 둔포로 33 (둔포면) 충청남도 아산시 염치읍 석정리 99-21,중부벳동물병원,흰색,[개] 믹스견,N,20180817,041-537-3831,http://www.animal.go.kr/files/shelter/2018/07/201808081308785.jpg,보호중,749호(관리) 689호(공고) 사업장 주변 대형견 배회중 신고됨.,25(Kg),개,충청도,남자아이
2018(년생),충청남도 천안시 동남구 목천읍 학수소사길 132 (목천읍) [입양센터:서북구 천안천3길 36] 평일문의 am9~pm6 구조현황 www.a9119.news,천안시유기동물보호소,흰색,[개] 믹스견,U,20180820,041-521-5724,http://www.animal.go.kr/files/shelter/2018/07/201808080908272.jpg,보호중,(857) 시민이 발견 후 근처동물병원에 맡김,4.5(Kg),개,충청도,여자아이
2015(년생),충청북도 증평군 도안면 입장길 239 (도안면) ,증평가정견훈련소,크림색,[개] 푸들,N,20180820,043-835-4812,http://www.animal.go.kr/files/shelter/2018/07/20180808130894.jpg,보호중,없음,5(Kg),개,충청도,여자아이
2013(년생),충청북도 옥천군 옥천읍 삼금로 53 (옥천읍/ 동물병원) 옥천동물병원,옥천동물병원,흰/검,[개] 보더 콜리,U,20180820,043-730-3272,http://www.animal.go.kr/files/shelter/2018/07/201808081308127.jpg,보호중,순함. 건강상태 양호,20(Kg),개,충청도,남자아이
2018(년생),충청북도 옥천군 옥천읍 삼금로 53 (옥천읍/ 동물병원) 옥천동물병원,옥천동물병원,흰/황,[고양이] 한국 고양이,U,20180820,043-730-3272,http://www.animal.go.kr/files/shelter/2018/07/201808081308315.jpg,보호중,교통사고,1.8(Kg),고양이,충청도,여자아이
2018(년생),충청북도 옥천군 옥천읍 삼금로 53 (옥천읍/ 동물병원) 옥천동물병원,옥천동물병원,갈,[개] 믹스견,U,20180820,043-730-3272,http://www.animal.go.kr/files/shelter/2018/07/201808081308186.jpg,보호중,3개월령/ 양호,5(Kg),개,충청도,남자아이
2018(년생),강원도 강릉시 성산면 내맬길 172 (성산면/ 유기동물보호소) ,강릉시 동물보호소,흰색,[개] 믹스견,Y,20180820,033-640-5591,http://www.animal.go.kr/files/shelter/2018/07/201808081708227.jpg,보호중,자견이며 어미없이 발견,1.7(Kg),개,강원도,여자아이
2018(년생),강원도 강릉시 성산면 내맬길 172 (성산면/ 유기동물보호소) ,강릉시 동물보호소,진회색,[고양이] 한국 고양이,N,20180820,033-640-5591,http://www.animal.go.kr/files/shelter/2018/07/201808081608794.jpg,보호중,길고양이 어미없이 발견,0.5(Kg),고양이,강원도,상관없음
2018(년생),경기도 화성시 남양읍 화성로 1483-27 (남양읍) ,남양유기견보호센터,흰색,[개] 믹스견,U,20180817,031-369-6381,http://www.animal.go.kr/files/shelter/2018/07/201808081408406.jpg,보호중,순함,2(Kg),개,경기도,여자아이
2011(년생),경기도 양주시 남면 감악산로 63-37 (남면) ,한국동물구조관리협회,흰,[개] 말티즈,Y,20180820,031-980-2826,http://www.animal.go.kr/files/shelter/2018/07/201808081608812.jpg,보호중,눈물자국.몸 점박이 무늬.외이염.낑낑거림.얌전함. 피부질환. 양슬개골. 단미안됨.털상태양호.,4.2(Kg),개,경기도,남자아이
2018(년생),경기도 양주시 남면 감악산로 63-37 ,한국동물구조관리협회,검/흰,[기타축종] 토끼,U,20180820,031-860-2311,http://www.animal.go.kr/files/shelter/2018/07/201808081408417[1].jpg,보호중,암수 각한마리씩 두마리 함께 유기. 털에 오물 묻음.,0.3(Kg),기타축종,경기도,상관없음
2017(년생),경기도 양주시 남면 상수리 410-1,한국동물구조관리협회,검/흰,[개] 믹스견,N,20180828,031-828-4033,http://www.animal.go.kr/files/shelter/2018/07/201808081808329.jpg,보호중,코검정.양귀쳐짐.부정교합.오른아래 송곳니/양위어금니유치남음.사람따름.얌전함.단미안됨.털상태양호.,4(Kg),개,경기도,남자아이
2017(년생),경기도 수원시 팔달구 매산로3가 효원로 53 (매산로3가) ,두리동물클리닉,백,[개] 말티즈,N,20180816,031-228-3317,http://www.animal.go.kr/files/shelter/2018/07/201808081108412.jpg,보호중,순함/사람을 잘따름,4.5(Kg),개,경기도,남자아이
2013(년생),대전광역시 유성구 갑동로15번길 20-39 (갑동) 대전동물보호센터,대전동물보호센터,백,[개] 말티즈,U,20180820,042-611-2696,http://www.animal.go.kr/files/shelter/2018/07/201808081308708.jpg,보호중,특징없음,3.00(Kg),개,대전광역시,여자아이
2017(년생),대전광역시 유성구 갑동로15번길 20-39 (갑동) ,대전동물보호센터,백황,[기타축종] 기니피그,U,20180820,042-606-6553,http://www.animal.go.kr/files/shelter/2018/07/201808081208955.jpg,보호중,/,0.80(Kg),기타축종,대전광역시,상관없음
2015(년생),광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,흰색,[개] 진도견,N,20180820,062-608-2724,http://www.animal.go.kr/files/shelter/2018/07/201808071908974.jpg,보호중,18-1080팔팔,16(Kg),개,광주광역시,남자아이
2012(년생),인천광역시 계양구 장제로 923 (병방동) ,계양구유기동물보호소,검정색/백색,[개] 슈나우져,N,20180820,032-450-6844,http://www.animal.go.kr/files/shelter/2018/07/201808080008692.jpg,보호중,털짧게 미용됨,8.0(Kg),개,인천광역시,여자아이
2011(년생),인천광역시 계양구 장제로 923 (병방동) ,계양구유기동물보호소,백색,[개] 말티즈,N,20180820,032-450-6844,http://www.animal.go.kr/files/shelter/2018/07/201808080008745.jpg,보호중,주황색어깨끈착용/털엉킴/피부병있슴,5.0(Kg),개,인천광역시,남자아이
2016(년생),인천광역시 계양구 다남동 35-8,인천수의사회,흰,[고양이] 페르시안-페프시안 친칠라,Y,20180820,032-453-6093,http://www.animal.go.kr/files/shelter/2018/07/201808081308668.jpg,보호중,순함,4.8(Kg),고양이,인천광역시,남자아이
2015(년생),인천광역시 계양구 다남동 35-8,인천수의사회,회색,[고양이] 페르시안-페프시안 친칠라,Y,20180820,032-453-6093,http://www.animal.go.kr/files/shelter/2018/07/201808081308636.jpg,보호중,순함,5(Kg),고양이,인천광역시,남자아이
2014(년생),인천광역시 계양구 다남동 35-8,인천수의사회,검,[개] 믹스견,U,20180820,032-453-6093,http://www.animal.go.kr/files/shelter/2018/07/201808081308107.jpg,보호중,새끼여섯마리.,17(Kg),개,인천광역시,여자아이
2018(년생),인천광역시 계양구 다남동 35-8,인천광역시 수의사회 ,갈/흰,[고양이] 한국 고양이,U,20180820,032-880-4383,http://www.animal.go.kr/files/shelter/2018/07/201808081308377.jpg,보호중,목에갈색천리본,1.7(Kg),고양이,인천광역시,남자아이
2012(년생),대구광역시 중구 동인동4가 국채보상로 724 (동인동4가) 가창면 관할,동인동물병원,흰색,[개] 말티즈,N,20180820,053-668-3864,http://www.animal.go.kr/files/shelter/2018/07/201808071208628.jpg,보호중,없음,4.1(Kg),개,대구광역시,남자아이
2015(년생),대구광역시 동구 금강로 151-13 (금강동) ,대구유기동물보호센터,검정+흰색,[개] 시츄,Y,20180820,053-667-2652,http://www.animal.go.kr/files/shelter/2018/07/201808080908291.jpg,보호중,내장칩 등록견,8(Kg),개,대구광역시,남자아이
2018(년생),대구광역시 동구 금강로 151-13 (금강동) ,대구유기동물보호센터,연갈색,[개] 믹스견,N,20180820,053-667-2652,http://www.animal.go.kr/files/shelter/2018/07/201808080908744.jpg,보호중,.,3(Kg),개,대구광역시,여자아이
2018(년생),대구광역시 동구 금강로 151-13 (금강동) ,대구유기동물보호센터,흰+회색,[고양이] 한국 고양이,N,20180820,053-664-2642,http://www.animal.go.kr/files/shelter/2018/07/20180808100897.jpg,보호중,어미분리자묘/ 탈수/ 탈진/ 결막염,0.30(Kg),고양이,대구광역시,남자아이
2010(년생),부산광역시 해운대구 해운대로 1252 (송정동) ,누리동물병원,검정+흰색,[개] 시츄,Y,20180820,051-519-4741,http://www.animal.go.kr/files/shelter/2018/07/201808080908827.jpg,보호중,금정 1-180/미용됨/만성피부병/이빨상태 엉망임/기&#47162;저하,5.8(Kg),개,부산광역시,남자아이
2013(년생),부산광역시 해운대구 해운대로 1252 (송정동) ,누리동물병원,갈색+흰색,[개] 시츄,Y,20180820,051-519-4741,http://www.animal.go.kr/files/shelter/2018/07/201808080908721.jpg,보호중,금정 1-179/오른쪽눈 없음,5.9(Kg),개,부산광역시,남자아이
2018(년생),부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,유기동물및동물보호협,연갈색,[개] 믹스견,U,20180820,051-220-4476,http://www.animal.go.kr/files/shelter/2018/07/201808081208806.png,보호중,연갈색,3(Kg),개,부산광역시,여자아이
2013(년생),부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,유기동물및동물보호협,갈색,[개] 믹스견,U,20180820,051-220-4476,http://www.animal.go.kr/files/shelter/2018/07/20180808120804.png,보호중,갈색/ 허약,10(Kg),개,부산광역시,여자아이
2018(년생),부산광역시 해운대구 해운대로 1252 (송정동) ,누리동물병원,검정+흰색,[고양이] 혼합,N,20180820,051-749-5681,http://www.animal.go.kr/files/shelter/2018/07/201808081008355.jpg,보호중,많이 예민한 상태/ 기력 매우 저하/ 나이 미상,4.7(Kg),고양이,부산광역시,남자아이
2018(년생),부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,동물보호관리협회,흰갈색,[개] 믹스견,U,20180820,051-605-4475,http://www.animal.go.kr/files/shelter/2018/07/201808080908585.jpg,보호중,기력소실/허약,3(Kg),개,부산광역시,여자아이
2018(년생),부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,동물보호관리협회,흰갈색,[개] 믹스견,U,20180820,051-605-4475,http://www.animal.go.kr/files/shelter/2018/07/201808080908842.jpg,보호중,기력소실/허약,3(Kg),개,부산광역시,여자아이
2018(년생),부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,동물보호관리협회,갈흰색,[개] 믹스견,U,20180820,051-605-4475,http://www.animal.go.kr/files/shelter/2018/07/201808080908742.jpg,보호중,기력소실/허약,3(Kg),개,부산광역시,상관없음
2018(년생),부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,동물보호관리협회,흰갈색,[개] 믹스견,U,20180820,051-605-4475,http://www.animal.go.kr/files/shelter/2018/07/201808080908982.jpg,보호중,허약/기력소실,3(Kg),개,부산광역시,상관없음
2016(년생),부산광역시 강서구 군라2길 206 (대저2동) ,부산동물보호센터,황색,[고양이] 한국 고양이,N,20180817,051-600-4481,http://www.animal.go.kr/files/shelter/2018/07/201808080908786[1].jpg,보호중,중구2-71호/구내염,3.2(Kg),고양이,부산광역시,상관없음
2018(년생),부산광역시 강서구 군라2길 206 (대저2동) ,부산동물보호센터,검은색/흰색,[개] 믹스견,N,20180817,051-600-4481,http://www.animal.go.kr/files/shelter/2018/07/201808080908597.jpg,보호중,중구1-93호,4(Kg),개,부산광역시,여자아이
2018(년생),경기도 양주시 남면 감악산로 63-37 ,한국동물구조관리협회,갈/흰,[고양이] 한국 고양이,N,20180820,02-2670-3418,http://www.animal.go.kr/files/shelter/2018/07/201808081408661.jpg,보호중,머리상처/출혈/얼굴부종. 눈부음. 코분홍. 기립불능. 몸이 뜨거움. 꼬리 끝 꺾임. 털상태양호.,0.6(Kg),고양이,경기도,남자아이
2016(년생),경기도 양주시 남면 상수리 410-1,한국동물구조관리협회,연갈,[개] 믹스견,U,20180820,02-2600-6284,http://www.animal.go.kr/files/shelter/2018/07/201808081608361.jpg,보호중,양귀쫑긋. 귀뒤로 잘 넘김. 코검정. 유선발달/유즙분비. 얌전함.사람따름. 꼬리 단미 안됨. 털상태 푸석.,16(Kg),개,경기도,여자아이
2018(년생),경기도 양주시 남면 상수리 410-1,한국동물구조관리협회,갈/검/흰,[개] 믹스견,U,20180820,02-2600-6284,http://www.animal.go.kr/files/shelter/2018/07/20180808160814.jpg,보호중,양귀쳐짐. 코검정/분홍점 여러개. 사람따름. 얌전함. 꼬리 단미 안됨. 털상태 양호.,1.7(Kg),개,경기도,여자아이
2018(년생),경기도 양주시 남면 상수리 410-1,한국동물구조관리협회,검/갈/흰,[개] 믹스견,U,20180820,02-2600-6284,http://www.animal.go.kr/files/shelter/2018/07/201808081608246.jpg,보호중,양귀 쳐짐. 코검정. 사람따름. 얌전함. 꼬리 단미 안됨. 털상태 양호.,2.2(Kg),개,경기도,여자아이
2018(년생),경기도 양주시 남면 상수리 410-1,한국동물구조관리협회,연갈/검/흰,[개] 믹스견,N,20180820,02-2600-6284,http://www.animal.go.kr/files/shelter/2018/07/201808081608870.jpg,보호중,양귀쳐짐. 코검정. 사람따름. 얌전함. 꼬리 단미 안됨. 털상태 양호.,1.8(Kg),개,경기도,남자아이
2018(년생),경기도 양주시 남면 상수리 410-1,한국동물구조관리협회,갈/검,[개] 믹스견,U,20180820,02-2600-6284,http://www.animal.go.kr/files/shelter/2018/07/201808081608202.jpg,보호중,코검정. 양귀쳐짐. 얌전함. 사람따름. 털상태 때탐. 꼬리 단미 안됨.,0.9(Kg),개,경기도,여자아이
2018(년생),경기도 양주시 남면 상수리 410-1,한국동물구조관리협회,연갈/검/흰,[개] 믹스견,U,20180820,02-2600-6284,http://www.animal.go.kr/files/shelter/2018/07/201808081608398.jpg,보호중,양귀쳐짐. 코검정/연분홍반점. 사람따름. 얌전함. 꼬리 단미 안됨. 털상태 양호.,2(Kg),개,경기도,여자아이
2008(년생),경기도 양주시 남면 상수리 410-1,한국동물구조관리협회,갈/흰,[개] 포메라니안,U,20180820,02-2600-6284,http://www.animal.go.kr/files/shelter/2018/07/20180808160806.jpg,보호중,유선종양.피부질환.결막염.외이염.치석심함.털상태불량.단미안됨.호흡곤란.백내장.양슬개골,3.6(Kg),개,경기도,여자아이
2018(년생),서울특별시 마포구 합정동 411-18,홍익동물병원,흰색,[개] 진도견,N,20180820,02-3153-8563,http://www.animal.go.kr/files/shelter/2018/07/201808071808501.jpg,보호중,생후2개월 추정,3(Kg),개,서울특별시,여자아이
2017(년생),경기도 양주시 남면 상수리 410-1,한국동물구조관리협회,흰,[개] 믹스견,U,20180828,02-330-1918,http://www.animal.go.kr/files/shelter/2018/07/201808081808183.jpg,보호중,빨간바탕초록줄목걸이+끈.양귀쫑긋.마른편.활발함.사람따름.꼬리단미안됨.털상태양호.,16(Kg),개,경기도,여자아이
2011(년생),경기도 양주시 남면 감악산로 63-37 ,한국동물구조관리협회,흰,[개] 말티즈,N,20180820,02-2094-2254,http://www.animal.go.kr/files/shelter/2018/07/201808081608768.jpg,보호중,전체적으로오물오염.눈곱.결막염.외이염.사람따름.얌전함.털상태불량.단미안됨.,4.2(Kg),개,경기도,남자아이
2008(년생),경기도 양주시 남면 감악산로 63-37 ,한국동물구조관리협회,갈/검/흰,[개] 시츄,U,20180820,02-2127-4274,http://www.animal.go.kr/files/shelter/2018/07/201808081708171.jpg,보호중,우안백내장.좌안녹내장/각결막염/돌출.구강질환의심.왼가슴부근물혹.피부질환.배수술자국.오른슬개골.,3.9(Kg),개,경기도,여자아이
2012(년생),경기도 양주시 남면 감악산로 63-37 ,한국동물구조관리협회,흰,[개] 말티즈,Y,20180820,02-2127-4274,http://www.animal.go.kr/files/shelter/2018/07/201808081708903.jpg,보호중,배얼룩무늬.혀조금내밈.피부질환.꼬리말림.치석심함.단미안됨.털상태불량.우안결막염.양귀외이염.양슬개골,2.4(Kg),개,경기도,남자아이
2018(년생),경기도 양주시 남면 감악산로 63-37 ,한국동물구조관리협회,녹/노/갈,[기타축종] 거북이,U,20180820,02-2148-2264,http://www.animal.go.kr/files/shelter/2018/07/20180808140852.jpg,보호중,암컷추정. 등껍질23cm정도. 외관 양호.,1.3(Kg),기타축종,경기도,여자아이
2006(년생),경상남도 함양군 수동면 변동3길 6-2 (수동면) ,중앙동물병원,흰색,[개] 말티즈,N,20180817,055-960-5244,http://www.animal.go.kr/files/shelter/2018/07/201808071108566.jpg,보호중,흰색 털에 오른쪽 눈 백내장 있으며/ 잇몸이 함몰되는 등 노령화된 개체. 오른쪽 뒷다리 골절상,3(Kg),개,경상도,남자아이
2018(년생),경상남도 고성군 고성읍 송학리 260-54,백호종합동물병원,갈색,[개] 믹스견,N,20180821,055-670-4314,http://www.animal.go.kr/files/shelter/2018/07/201808071708736.jpg,보호중,양호,2(Kg),개,경상도,여자아이
2018(년생),경상남도 고성군 고성읍 송학리 260-54,백호종합동물병원,갈색,[개] 믹스견,N,20180821,055-670-4314,http://www.animal.go.kr/files/shelter/2018/07/201808071708680.jpg,보호중,암1/ 수2,5(Kg),개,경상도,여자아이
2018(년생),경상남도 함안군 가야읍 함안대로 755 ,함안군동물보호소,갈색.검정,[개] 믹스견,N,20180814,055-580-4462,http://www.animal.go.kr/files/shelter/2018/07/201808071608440.jpg,보호중,기력이 없음.소심한편,4.0(Kg),개,경상도,남자아이
2018(년생),경상남도 함안군 가야읍 함안대로 755 ,함안군동물보호소,하양,[개] 믹스견,N,20180814,055-580-4462,http://www.animal.go.kr/files/shelter/2018/07/201808071608843.jpg,보호중,눈꼽이 많이 끼고/소심함,6.2(Kg),개,경상도,남자아이
2018(년생),경상남도 함안군 가야읍 함안대로 755 ,함안군동물보호소,하양,[개] 믹스견,N,20180814,055-580-4462,http://www.animal.go.kr/files/shelter/2018/07/201808071608251.jpg,보호중,마른편/소심함,4.8(Kg),개,경상도,여자아이
2018(년생),경상남도 함안군 가야읍 함안대로 755 ,함안군동물보호소,하양.갈색,[개] 믹스견,N,20180814,055-580-4462,http://www.animal.go.kr/files/shelter/2018/07/201808071608554.jpg,보호중,어미와 함께5마리,5.7(Kg),개,경상도,여자아이
2018(년생),경상남도 함안군 가야읍 함안대로 755 ,함안군동물보호소,하양,[개] 믹스견,N,20180814,055-580-4462,http://www.animal.go.kr/files/shelter/2018/07/201808071608420.jpg,보호중,어미와 함께5마리,1.3(Kg),개,경상도,여자아이
2018(년생),경상남도 함안군 가야읍 함안대로 755 ,함안군동물보호소,검정.하양,[개] 믹스견,N,20180814,055-580-4462,http://www.animal.go.kr/files/shelter/2018/07/201808071608194.jpg,보호중,어미와 함께5마리,1.3(Kg),개,경상도,남자아이
